"","Ostan","gorooh","address","NoeKhanevar","TedadAza","SarparstJensiat","SarparstSen","SarparstSavad","SarparstTahsil","SarparstMadrak","SarparstFaaliat","SarparstZanashoyi","NahveTasarof","TedadOtagh","SatheZirbana","NoeEskelet","mashin","motor","docharkhe","radio","radiozabt","tv","tvrangi","video","computer","mobile","freezer","yakhchal","yakhchalfreezer","ojaghgaz","jarobarghi","lebasshoyi","khayati","panke","coolerabimoteharek","coolergazimoteharek","zarfshoyi","microfer","hichkodam","lolekeshiab","bargh","gazlolekeshi","telephone","internet","hamam","ashpazkhane","coolerabisabet","borodatmarkazi","hararatmarkazi","package","coolergazisabet","fazelabshahri","nsokhtpokhtpaz","nsokhtgarma","nsokhtabgarm","HazineKhoraki","HazineNoshidani","HazinePoshak","HazineMaskan","HazineLavazemKhanegi","HazineDarmani","HazineHamlonaghl","HazineErtebatat","HazineTafrihatFarhangi","HazineGhazaAmade","HazineKalaMotefaregheh","HazineKalaBadavam","Target"
"15248","kermanshah","6",10503062926,1,3,1,36,"1","2","6",1,1,6,4,110,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,15013000,0,0,12800000,1580000,0,3200000,640000,8e+05,7e+05,1500000,123070000,26107500
"15249","kermanshah","6",10502061320,1,4,1,52,"1","2","6",1,1,1,5,150,2,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,4,14,24,18594000,0,4e+05,20100000,1680000,4900000,6500000,20100000,0,0,2100000,467919200,95833333.3333333
"15250","kermanshah","6",10502061317,1,3,1,61,"1","2","7",3,1,1,4,140,3,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,19663000,0,6700000,13900000,2900000,3200000,7200000,1200000,0,0,2150000,294072677,1.22e+08
"15251","kermanshah","6",10502060114,1,4,1,46,"1","2","2",1,1,6,4,80,3,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,4,14,24,12753500,1600000,1050000,13330000,815000,850000,1050000,395000,0,0,2500000,135986940,20189166.6666667
"15252","kermanshah","6",10505064413,1,5,1,44,"1","2","4",1,1,1,4,100,3,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,16387000,0,7200000,9e+06,2110000,9650000,6e+05,1e+06,0,0,760000,95803326,13103333.3333333
"15253","kermanshah","6",10505064426,1,4,1,39,"1","2","2",1,1,1,3,50,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,11782000,0,130000,7200000,880000,180000,5e+05,5e+05,0,9e+05,470000,13295000,15940833.3333333
"15254","kermanshah","6",10505064420,1,3,1,57,"1","2","1",3,1,1,3,80,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,12589000,0,150000,6160000,1e+06,7e+05,1950000,450000,0,0,390000,36930000,20767500
"15255","kermanshah","6",10505064417,1,2,1,30,"1","2","6",1,4,6,3,70,3,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,22368000,0,5200000,6800000,980000,10250000,2700000,7e+05,6e+05,0,712000,235130000,58030000
"15256","kermanshah","6",10508066119,1,4,1,61,"1","2","4",3,1,1,4,150,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,18604000,0,0,17300000,2900000,6620000,2900000,1300000,0,0,1150000,201103600,49340833.3333333
"15257","kermanshah","6",10508066117,1,4,1,51,"1","2","7",3,1,1,3,120,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,14660000,0,3e+05,13840000,1950000,1250000,1100000,1100000,0,0,870000,71093000,8.2e+07
"15258","kermanshah","6",10501058826,1,3,1,34,"1","2","5",3,1,4,4,90,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,18387500,0,7150000,14240000,1280000,3990000,2400000,6e+05,0,0,1230000,104935000,49184166.6666667
"15259","kermanshah","6",10501058823,1,4,1,83,"1","2","1",1,1,1,4,150,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,12418500,0,0,12700000,1050000,350000,5e+05,5e+05,0,0,750000,82382328,37116666.6666667
"15260","kermanshah","6",10501058813,1,5,1,40,"1","2","4",1,1,6,3,95,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,10620000,0,3e+05,10150000,1130000,3e+05,5e+05,450000,0,0,1780000,0,42004166.6666667
"15261","kermanshah","6",10502062519,1,5,1,48,"1","2","4",1,1,1,3,85,3,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,14,24,18533000,1350000,2e+05,14780000,1480000,2e+05,750000,870000,0,0,1030000,62337824,23588333.3333333
"15262","kermanshah","6",10502062513,1,4,1,59,"1","2","1",1,1,1,3,65,3,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,20426000,0,450000,13580000,1330000,2820000,2400000,1280000,3e+05,0,9e+05,90402824,25483333.3333333
"15263","kermanshah","6",10513069318,1,3,2,51,"1","2","1",3,4,1,3,105,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,3,11,23,17106500,0,1400000,7855000,1140000,450000,9e+05,480000,0,0,6e+05,52550000,25463333.3333333
"15264","kermanshah","6",10502060123,1,4,1,42,"1","2","1",1,1,1,3,70,3,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,11215000,4e+05,3200000,6109000,550000,5410000,9e+05,6e+05,450000,0,820000,93491520,20724166.6666667
"15265","kermanshah","6",10501059324,1,2,1,76,"2",NA,NA,3,1,1,4,130,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,23404000,0,0,12390000,1375000,3850000,1e+06,250000,0,0,390000,145671600,26611666.6666667
"15266","kermanshah","6",10508066526,1,5,1,55,"1","2","5",3,1,1,4,80,3,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,4,14,24,28701500,0,13600000,13950000,2100000,2100000,8600000,2500000,0,0,2850000,572932000,124833333.333333
"15267","kermanshah","6",10508066529,1,4,1,48,"1","2","4",1,1,1,2,60,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,16136500,0,0,10500000,1420000,1100000,450000,450000,0,0,1150000,16445000,215750000
"15268","kermanshah","6",10508066514,1,4,1,50,"1","2","6",1,1,3,4,120,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,49472000,0,47300000,22300000,2140000,18800000,3850000,2900000,0,0,1950000,0,139833333.333333
"15269","kermanshah","6",10508066523,1,5,1,65,"1","2","4",3,1,1,4,150,3,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,16395000,0,6e+05,14770000,1150000,48500000,1200000,1570000,0,0,1800000,89424100,69883333.3333333
"15270","kermanshah","6",10502061323,1,3,1,70,"1","2","4",3,1,1,4,120,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,10195000,0,350000,17470000,1160000,2770000,3e+05,290000,0,0,650000,0,32833333.3333333
"15271","kermanshah","6",10510067722,1,5,1,39,"1","2","2",1,1,4,3,90,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,16410000,0,8e+06,12250000,9e+05,1e+05,2e+05,6e+05,0,0,750000,76949000,23966666.6666667
"15272","kermanshah","6",10509066926,1,5,1,52,"1","2","1",1,1,1,4,120,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,27161500,0,22700000,18900000,3640000,350000,1400000,1240000,0,0,2450000,13370000,42604166.6666667
"15273","kermanshah","6",10509066923,1,4,1,46,"1","2","4",1,1,1,4,110,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,27615000,0,0,17900000,5725000,2370000,9e+05,845000,0,0,2240000,32298000,44309166.6666667
"15274","kermanshah","6",10509066920,1,3,1,54,"2",NA,NA,1,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,16362500,0,250000,17110000,1670000,0,4e+05,285000,0,0,620000,34760000,21754166.6666667
"15275","kermanshah","6",10509066914,1,4,1,42,"1","2","4",1,1,1,4,95,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,17408200,0,5500000,16760000,1650000,3080000,750000,650000,7e+05,0,1440000,144171000,50053333.3333333
"15276","kermanshah","6",10511068129,1,4,1,62,"1","2","5",3,1,1,5,200,3,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,26423000,2e+06,0,13840000,1980000,5e+05,1075000,870000,0,0,1300000,123184269,66363333.3333333
"15277","kermanshah","6",10509066929,1,6,1,55,"1","2","6",1,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,23169500,0,1e+06,21550000,2850000,3e+05,4550000,1100000,0,0,1390000,401800000,99026666.6666667
"15278","kermanshah","6",10502062126,1,3,1,55,"1","2","4",3,1,1,5,135,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,17377000,0,8e+05,18210000,1490000,20600000,3800000,1160000,0,0,7e+05,53150588,69453333.3333333
"15279","kermanshah","6",10503063329,1,2,1,38,"1","2","4",2,1,6,3,60,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,3,11,23,13519000,0,1300000,1.3e+07,0,3e+05,2e+06,550000,0,0,1250000,8280000,19353333.3333333
"15280","kermanshah","6",10502059717,1,3,1,37,"1","2","6",1,1,1,4,90,3,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,4,14,24,31864000,0,2850000,27460000,1300000,0,2e+06,1250000,0,0,920000,148600000,39410416.6666667
"15281","kermanshah","6",10514069729,1,2,2,53,"2",NA,NA,3,4,6,3,100,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,16426000,0,3650000,10200000,980000,250000,2e+05,3e+05,0,0,920000,32090760,7721666.66666667
"15282","kermanshah","6",10503063326,1,3,1,31,"1","2","4",1,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,3,11,23,17206500,0,1750000,17970000,1160000,3e+05,1100000,1025000,0,6e+05,1230000,95960000,16264166.6666667
"15283","kermanshah","6",10503063317,1,3,1,62,"1","2","2",1,1,1,3,90,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,3,11,21,25244500,2400000,0,12240000,1470000,2090000,2600000,960000,0,0,710000,251186000,73166666.6666667
"15284","kermanshah","6",10507065717,1,2,1,39,"1","2","6",1,1,1,4,100,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,22742500,0,15250000,12270000,970000,13500000,3650000,7e+05,0,0,9e+05,213750000,52083333.3333333
"15285","kermanshah","6",10502062120,1,5,1,65,"1","2","4",3,1,1,4,130,3,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,20747000,0,3e+05,10800000,1350000,3e+05,1650000,1060000,0,0,1470000,77310758,36229166.6666667
"15286","kermanshah","6",10507065726,1,4,1,53,"1","2","2",1,1,1,3,85,3,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,18760000,0,0,11900000,1280000,2550000,650000,8e+05,0,0,1200000,113810000,41446666.6666667
"15287","kermanshah","6",10511068120,1,4,1,50,"1","2","4",1,1,1,3,60,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,14227500,0,0,12610000,920000,306000,6e+05,6e+05,0,0,1200000,71613996,14280000
"15288","kermanshah","6",10502062129,1,4,1,51,"1","2","2",1,1,1,3,85,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,34159000,0,3300000,11350000,1290000,0,1800000,1350000,0,0,1750000,238077824,18400833.3333333
"15289","kermanshah","6",10507065720,1,3,2,70,"2",NA,NA,5,2,1,4,120,3,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,15135000,0,0,12450000,9e+05,6350000,2950000,1050000,0,0,1150000,1.9e+07,33463333.3333333
"15290","kermanshah","6",10502060923,1,3,1,74,"1","2","4",3,1,1,5,120,3,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,19570000,0,0,20500000,1770000,4200000,1e+06,1300000,0,0,1650000,69794677,40463333.3333333
"15291","kermanshah","6",10507065723,1,4,1,50,"1","2","1",1,1,4,3,85,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,11910000,0,0,12180000,1200000,3e+06,3e+05,980000,0,0,1300000,66041996,58863333.3333333
"15292","kermanshah","6",10507065729,1,4,1,44,"1","2","4",1,1,1,5,147,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,13095000,1500000,150000,1.1e+07,1130000,450000,1e+06,8e+05,0,0,1700000,0,37613333.3333333
"15293","kermanshah","6",10507065714,1,2,1,70,"2",NA,NA,3,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,7090000,0,0,1e+07,640000,4e+05,150000,3e+05,0,0,1e+05,250000,9500000
"15294","kermanshah","6",10511068113,1,4,1,37,"1","2","2",1,1,1,4,100,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,9172500,0,2500000,10500000,9e+05,6e+05,450000,450000,0,0,770000,11030000,15530000
"15295","kermanshah","6",10508066126,1,4,1,31,"1","2","1",1,1,3,3,70,3,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,11306000,0,0,10755000,0,1600000,2100000,1e+05,0,0,550000,76791520,18145000
"15296","kermanshah","6",10501058829,1,4,1,48,"1","2","2",1,1,1,4,100,3,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,13500000,0,1350000,9750000,1170000,1050000,3e+05,8e+05,0,0,1110000,22785000,26341750
"15297","kermanshah","6",10502060524,1,2,1,73,"2",NA,NA,3,1,1,4,100,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,5681500,0,0,10370000,450000,1250000,2e+05,120000,0,0,1e+05,0,9413333.33333333
"15298","kermanshah","6",10508066114,1,3,1,62,"1","2","9",3,1,4,4,100,3,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,14609000,0,0,15130000,595000,0,0,3e+05,0,0,3e+05,0,16857500
"15299","kermanshah","6",10508066129,1,3,1,27,"1","2","4",1,1,3,2,25,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,13483000,0,0,7800000,0,2e+06,1500000,5e+05,0,0,5e+05,108721140,14199166.6666667
"15300","kermanshah","6",10501058818,1,3,1,71,"2",NA,NA,3,1,1,3,60,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,12364000,0,0,10970000,1530000,610000,2350000,8e+05,0,0,950000,44260000,34046666.6666667
"15301","kermanshah","6",10502061729,1,2,1,61,"1","2","4",3,1,1,4,95,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,7146000,360000,0,13840000,510000,1400000,350000,250000,0,0,150000,1660000,8050000
"15302","kermanshah","6",10502060517,1,1,2,56,"2",NA,NA,3,2,1,4,70,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,7191000,0,0,9030000,480000,1150000,0,1e+05,0,0,0,1954000,3633333.33333333
"15303","kermanshah","6",10502061718,1,3,2,66,"2",NA,NA,3,2,6,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,14270000,0,0,13050000,1360000,1150000,5e+05,2e+05,0,0,1450000,57040008,3708333.33333333
"15304","kermanshah","6",10503062917,1,2,1,65,"1","2","4",3,1,1,3,90,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,16108000,0,5450000,7610000,1320000,0,1500000,1900000,0,0,650000,192800808,55030000
"15305","kermanshah","6",10507065320,1,2,1,71,"1","2","1",3,1,1,4,100,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,15570000,360000,0,14260000,8e+05,1080000,5e+05,2e+05,0,0,150000,6840000,23083333.3333333
"15306","kermanshah","6",10508066122,1,2,1,60,"1","2","4",3,1,1,5,150,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,39920000,0,0,16100000,720000,5500000,1200000,210000,0,0,350000,91470000,61158333.3333333
"15307","kermanshah","6",10507065326,1,3,1,71,"2",NA,NA,3,1,1,3,100,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,14700000,0,0,13350000,780000,1900000,2e+05,1e+05,0,0,220000,9560000,9897500
"15308","kermanshah","6",10507065329,1,3,1,32,"1","2","4",1,1,4,2,30,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,10390000,0,0,16050000,840000,0,1200000,1150000,0,0,250000,8090000,22803333.3333333
"15309","kermanshah","6",10510067714,1,6,1,44,"1","2","1",1,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,9682500,8e+05,0,10100000,1130000,0,1e+06,280000,0,0,7e+05,45830000,22775000
"15310","kermanshah","6",10510067726,1,2,2,27,"1","2","1",3,1,1,3,100,3,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,10671000,0,2e+06,10350000,1030000,0,250000,1200000,0,0,4e+05,12535000,17213333.3333333
"15311","kermanshah","6",10510067729,1,3,2,46,"2",NA,NA,3,2,1,3,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,10865000,0,0,11050000,1e+06,2500000,1750000,7e+05,0,0,850000,7848000,14541666.6666667
"15312","kermanshah","6",10510067720,1,2,2,50,"2",NA,NA,3,2,1,3,70,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,6677500,0,1200000,9700000,820000,0,2e+05,150000,0,0,150000,3658000,14296666.6666667
"15313","kermanshah","6",10511068523,1,2,1,61,"2",NA,NA,1,1,1,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,8913000,1500000,0,17415000,1570000,0,1e+05,285000,0,0,390000,64701970,17667500
"15314","kermanshah","6",10510067319,1,2,1,60,"1","2","2",3,1,1,3,90,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,4,14,24,14737000,0,0,12760000,590000,2300000,1300000,195000,0,0,0,28690000,30190000
"15315","kermanshah","6",10513069329,1,5,1,36,"1","2","2",1,1,3,3,56,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,3,11,23,12010000,0,0,4010000,2100000,4700000,1300000,480000,0,0,710000,6871900,15896666.6666667
"15316","kermanshah","6",10501059317,1,4,1,54,"2",NA,NA,1,1,1,4,100,3,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,15074000,0,0,1.5e+07,680000,0,8e+05,8e+05,0,270000,750000,11120000,48059166.6666667
"15317","kermanshah","6",10503062929,1,2,1,26,"1","2","4",2,1,6,3,40,3,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,12259000,4200000,0,10820000,340000,0,3e+06,1250000,0,0,650000,350000,21934166.6666667
"15318","kermanshah","6",10511068514,1,1,2,92,"2",NA,NA,3,2,3,1,25,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,4,14,24,5489000,0,0,3200000,320000,2e+05,80000,0,0,0,0,1954000,5091666.66666667
"15319","kermanshah","6",10511068515,1,3,1,72,"2",NA,NA,3,1,1,4,100,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,6833000,0,0,17050000,470000,140000,140000,120000,0,0,310000,5152000,7541666.66666667
"15320","kermanshah","6",10502060120,1,4,1,65,"1","2","1",1,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,11367000,0,0,9300000,5e+05,1650000,1850000,7e+05,0,0,8e+05,308861520,17043333.3333333
"15321","kermanshah","6",10502060117,1,4,1,28,"1","2","1",1,1,4,3,60,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,9211500,0,0,7800000,850000,2e+05,450000,149000,0,0,550000,10461520,15060833.3333333
"15322","kermanshah","6",10507065323,1,2,2,60,"1","2","1",3,2,1,4,100,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,12549000,0,0,13550000,1085000,0,1300000,8e+05,0,0,550000,73750000,20666666.6666667
"15323","kermanshah","6",10501059314,1,6,1,48,"1","2","4",1,1,1,4,100,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,16688000,0,0,15060000,560000,0,1400000,550000,0,0,950000,97396000,5e+07
"15324","kermanshah","6",10501059326,1,6,1,46,"1","2","5",1,1,3,3,120,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,4,14,24,12199000,0,0,11880000,1240000,0,4e+05,550000,0,0,720000,14505000,23200000
"15325","kermanshah","6",10511068529,1,2,2,87,"2",NA,NA,3,2,1,2,30,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,4,14,24,7053500,0,0,9e+06,540000,1800000,0,0,0,0,0,0,1600000
"15326","kermanshah","6",10511068522,1,2,2,68,"1","2","1",3,2,3,4,100,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,11255000,0,250000,4480000,7e+05,2350000,250000,150000,0,0,2e+05,59790830,4333333.33333333
